country_code,country_name,year,pfm_inst,digital_inst,hrms_inst,justice_inst,political_inst,social_inst,integrity_inst,transparency_inst,env_inst,gdppc,govdebt,region,income,lending
CHE,Switzerland,2006,NA,0.3333333,0.831221,NA,0.6052468,0.6942292,0.9407856,NA,NA,72024.2864071455,25.7683538859672,Europe & Central Asia,High income,Not classified
CHI,Channel Islands,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
CHL,Chile,2006,NA,0.5555556,0.7002437,NA,0.5392225,0.6328761,0.8378299,NA,NA,21977.979056884,NA,Latin America & Caribbean,High income,IBRD
CHN,China,2006,NA,0.6666667,0.4447449,NA,0.4371234,0.5200276,0.3507656,NA,NA,6910.75785854773,NA,East Asia & Pacific,Upper middle income,IBRD
CIV,Côte d’Ivoire,2006,NA,0.3333333,0.4567113,NA,0.5648966,0.6254352,0.2861002,NA,NA,4049.26032962496,NA,Sub-Saharan Africa,Lower middle income,IDA
CMR,Cameroon,2006,0.3148997,0.4444444,0.2623897,NA,0.4394858,0.5570536,0.1141454,NA,NA,4241.51744722821,NA,Sub-Saharan Africa,Lower middle income,Blend
COD,"Congo, Dem. Rep.",2006,NA,NA,0.1953478,NA,0.4688185,0.5277927,0.0722955,NA,NA,938.04116408319,NA,Sub-Saharan Africa,Low income,IDA
COG,"Congo, Rep.",2006,NA,0.4444444,0.2721795,NA,0.3217829,0.4031809,0.1569018,NA,NA,8192.57979719023,NA,Sub-Saharan Africa,Lower middle income,Blend
COL,Colombia,2006,0.610897,0.2222222,0.5328715,NA,0.4817978,0.5931253,0.5034374,NA,NA,12636.6246577724,NA,Latin America & Caribbean,Upper middle income,IBRD
COM,Comoros,2006,NA,0,0.4436616,NA,0.4834015,0.5198458,0.2907578,NA,NA,3105.95685870731,NA,Sub-Saharan Africa,Lower middle income,IDA
CPV,Cabo Verde,2006,NA,0.6666667,0.5068792,NA,0.5421824,0.62205,0.6590295,NA,NA,5941.38218091511,NA,Sub-Saharan Africa,Lower middle income,Blend
CRI,Costa Rica,2006,0.4813542,0.5555556,0.7836408,NA,0.7070755,0.7361329,0.6766343,NA,NA,16620.1356432064,NA,Latin America & Caribbean,Upper middle income,IBRD
CUW,Curaçao,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,33335.02439129,NA,Latin America & Caribbean,High income,Not classified
CYM,Cayman Islands,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,92169.884857511,NA,Latin America & Caribbean,High income,Not classified
CYP,Cyprus,2006,NA,0.2222222,0.6855953,NA,0.5203571,0.6455109,0.7182658,NA,NA,42599.32421875,NA,Europe & Central Asia,High income,Not classified
CZE,Czechia,2006,0.6528794,0.3333333,0.7979769,NA,0.5808119,0.6793181,0.6203757,NA,NA,37786.8781765699,NA,NA,NA,NA
DEU,Germany,2006,NA,0.7777778,0.9135702,NA,0.6390388,0.6704111,0.8990059,NA,NA,53326.9769407143,NA,Europe & Central Asia,High income,Not classified
DJI,Djibouti,2006,NA,0.4444444,0.3324484,NA,0.4199585,0.4861099,0.2727579,NA,NA,NA,NA,Middle East & North Africa,Lower middle income,IDA
DMA,Dominica,2006,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,14438.7118129373,NA,Latin America & Caribbean,Upper middle income,Blend
DNK,Denmark,2006,NA,0.6666667,0.9602509,NA,0.6665218,0.6974047,1,NA,NA,62743.2325452255,NA,Europe & Central Asia,High income,Not classified
DOM,Dominican Republic,2006,NA,0.2222222,0.405101,NA,0.5112599,0.6318992,0.2354008,NA,NA,12879.0658881894,NA,Latin America & Caribbean,Upper middle income,IBRD
DZA,Algeria,2006,0.3026491,0.2222222,0.4795428,NA,0.4704802,0.4814558,0.3002494,NA,NA,13920.6940554178,NA,Middle East & North Africa,Lower middle income,IBRD
ECU,Ecuador,2006,0.338467,0.3333333,0.4905393,NA,0.5989475,0.6495368,0.3052799,NA,NA,10920.0352242273,NA,Latin America & Caribbean,Upper middle income,IBRD
EGY,"Egypt, Arab Rep.",2006,0.1986937,0.4444444,0.28858,NA,0.3750088,0.3768576,0.1754018,NA,NA,11211.8320229508,NA,Middle East & North Africa,Lower middle income,IBRD
ERI,Eritrea,2006,NA,0,0.2300641,NA,0.5129085,0.3395613,0.3409937,NA,NA,NA,NA,Sub-Saharan Africa,Low income,IDA
ESP,Spain,2006,NA,0.8888889,0.8550117,NA,0.5884515,0.68793,0.8880813,NA,NA,44572.681557218,35.7479971637415,Europe & Central Asia,High income,Not classified
EST,Estonia,2006,NA,0.5555556,0.8517549,NA,0.5677334,0.6413988,0.825732,NA,NA,33646.6182306666,4.94357042207805,Europe & Central Asia,High income,Not classified
ETH,Ethiopia,2006,NA,0.2222222,0.3125672,NA,0.4019014,0.4950414,0.4452822,NA,NA,1024.72906692604,NA,Sub-Saharan Africa,Low income,IDA
FIN,Finland,2006,NA,0.4444444,0.8055407,NA,0.628908,0.6957744,0.8893116,NA,NA,54622.9303551336,NA,Europe & Central Asia,High income,Not classified
FJI,Fiji,2006,NA,0.3333333,0.3623122,NA,0.4376086,0.4881858,0.5691357,NA,NA,10222.1983002783,NA,East Asia & Pacific,Upper middle income,Blend
FRA,France,2006,0.9520121,0.5555556,0.7721468,NA,0.6404452,0.6959095,0.7927295,NA,NA,49223.2471984629,61.9701034787907,Europe & Central Asia,High income,Not classified
FRO,Faroe Islands,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
FSM,"Micronesia, Fed. Sts.",2006,NA,0,NA,NA,NA,NA,NA,NA,NA,3767.94490260166,NA,East Asia & Pacific,Lower middle income,IDA
GAB,Gabon,2006,NA,0.3333333,0.4826326,NA,0.4878089,0.5490876,0.1918298,NA,NA,19224.1268658447,NA,Sub-Saharan Africa,Upper middle income,IBRD
GBR,United Kingdom,2006,0.9436052,0.3333333,0.7951301,NA,0.5642389,0.6717497,0.8594271,NA,NA,48584.4359469012,92.1648082454393,Europe & Central Asia,High income,Not classified
GEO,Georgia,2006,0.361255,0.2222222,0.592806,NA,0.5390956,0.6362882,0.7099628,NA,NA,9337.98906420101,23.090087672862,Europe & Central Asia,Upper middle income,IBRD
GHA,Ghana,2006,0.45479,0.3333333,0.5926009,NA,0.5260496,0.6717266,0.3235368,NA,NA,3857.86154847605,NA,Sub-Saharan Africa,Lower middle income,IDA
GIB,Gibraltar,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
GIN,Guinea,2006,NA,0.1111111,0.3159195,NA,0.4232047,0.469216,0.0312629,NA,NA,2478.61319510726,NA,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2006,NA,0.1111111,0.3944898,NA,0.3883858,0.3711569,0.384627,NA,NA,2564.68653970519,NA,Sub-Saharan Africa,Low income,IDA
GNB,Guinea-Bissau,2006,NA,0.2222222,0.3827945,NA,0.4116156,0.5067287,0.13974520000000001,NA,NA,2007.98009416999,NA,Sub-Saharan Africa,Low income,IDA
GNQ,Equatorial Guinea,2006,NA,0,0.2917491,NA,0.3426428,0.3780976,0.083967,NA,NA,32251.7680082519,NA,Sub-Saharan Africa,Upper middle income,IBRD
GRC,Greece,2006,NA,0.2222222,0.7271849,NA,0.5942606,0.6918594,0.61992100000000006,NA,NA,40483.1568120089,128.677320401239,Europe & Central Asia,High income,Not classified
GRD,Grenada,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,13602.6854098528,NA,Latin America & Caribbean,Upper middle income,Blend
GRL,Greenland,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,54494.3100375795,NA,Europe & Central Asia,High income,Not classified
GTM,Guatemala,2006,0.4971416,0.3333333,0.3673819,NA,0.4625781,0.594719,0.232153,NA,NA,9389.2652981631,22.2347729614565,Latin America & Caribbean,Upper middle income,IBRD
GUM,Guam,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
GUY,Guyana,2006,NA,0.4444444,0.5115024,NA,0.5812691,NA,0.3451715,NA,NA,8702.33105302837,NA,Latin America & Caribbean,Upper middle income,IDA
HKG,"Hong Kong SAR, China",2006,NA,0.3333333,0.7695304,NA,NA,NA,0.8046519,NA,NA,50981.7608155493,NA,East Asia & Pacific,High income,Not classified
HND,Honduras,2006,0.4084701,0.6666667,0.4934668,NA,0.4379093,0.5715603,0.1962976,NA,NA,5263.15029099578,NA,Latin America & Caribbean,Lower middle income,IDA
HRV,Croatia,2006,0.4551399,0.2222222,0.5526235,NA,0.5458297,0.6413842,0.5005988,NA,NA,29041.0719309543,43.3958612455189,Europe & Central Asia,High income,IBRD
HTI,Haiti,2006,NA,0.2222222,0.3575384,NA,0.4585559,0.5588873,0.2044471,NA,NA,3164.82372941453,NA,Latin America & Caribbean,Lower middle income,IDA
HUN,Hungary,2006,NA,0.6666667,0.7664105,NA,0.5528206,0.6088709,0.5932115,NA,NA,28992.2988693565,68.384987904701,Europe & Central Asia,High income,Not classified
IDN,Indonesia,2006,0.4472054,0.1111111,0.5126103,NA,0.5244994,0.6240896,0.2717097,NA,NA,7434.48785352221,NA,East Asia & Pacific,Lower middle income,IBRD
IMN,Isle of Man,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
IND,India,2006,0.5677286,0.4444444,0.5721924,NA,0.5252647,0.6247096,0.4082223,NA,NA,4129.77837009239,59.6667302762217,South Asia,Lower middle income,IBRD
IRL,Ireland,2006,NA,0.6666667,0.7862003,NA,0.5554111,0.6388564,0.8172303,NA,NA,65171.5035288689,27.0394732170716,Europe & Central Asia,High income,Not classified
IRN,"Iran, Islamic Rep.",2006,NA,0.3333333,0.4420344,NA,0.439496,0.3864353,0.2800502,NA,NA,13416.8415056781,NA,Middle East & North Africa,Lower middle income,IBRD
IRQ,Iraq,2006,NA,0.1111111,0.2664415,NA,0.5067853,0.5436641,0.2079638,NA,NA,10568.9137652953,NA,Middle East & North Africa,Upper middle income,IBRD
ISL,Iceland,2006,NA,0.6666667,0.7190468,NA,0.594493,0.6514183,0.9182608,NA,NA,57465.4693338421,86.9818396994222,Europe & Central Asia,High income,Not classified
ISR,Israel,2006,NA,0.4444444,0.675941,NA,0.5436168,NA,0.7354263,NA,NA,34516.2772045527,NA,Middle East & North Africa,High income,Not classified
ITA,Italy,2006,NA,0.8888889,0.7567352,NA,0.6065081,0.7127554,0.7144595,NA,NA,52534.4225925538,NA,Europe & Central Asia,High income,Not classified
JAM,Jamaica,2006,NA,0.4444444,0.6587628,NA,0.6027169,0.6585957,0.6926854,NA,NA,10359.3160527934,117.698811478754,Latin America & Caribbean,Upper middle income,IBRD
JOR,Jordan,2006,0.5386989,0.3333333,0.454078,NA,0.5979156,0.4324884,0.484314,NA,NA,9977.75919497734,72.6249133521929,Middle East & North Africa,Upper middle income,IBRD
JPN,Japan,2006,NA,0.5555556,0.7955795,NA,0.5535335,0.631844,0.7790924,NA,NA,41622.0003874483,128.599667918729,East Asia & Pacific,High income,Not classified
KAZ,Kazakhstan,2006,0.4624905,0.4444444,0.4886992,NA,0.4359447,0.4907832,0.0997362,NA,NA,22574.3429577665,NA,Europe & Central Asia,Upper middle income,IBRD
KEN,Kenya,2006,0.5172096,0.2222222,0.5096025,NA,0.6520478,0.6325648,0.2405741,NA,NA,3970.73349887685,NA,Sub-Saharan Africa,Lower middle income,Blend
KGZ,Kyrgyz Republic,2006,NA,0.1111111,0.450308,NA,0.4369543,0.5383853,0.107378,NA,NA,4240.17017797554,NA,Europe & Central Asia,Lower middle income,IDA
KHM,Cambodia,2006,NA,0,0.2997942,NA,0.3884123,0.5264367,0.0447078,NA,NA,3041.10471220153,NA,East Asia & Pacific,Lower middle income,IDA
KIR,Kiribati,2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,2264.16062462478,NA,East Asia & Pacific,Lower middle income,IDA
KNA,St. Kitts and Nevis,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,23271.6542739751,84.6590647845878,Latin America & Caribbean,High income,IBRD
KOR,"Korea, Rep.",2006,0.7827474,0.4444444,0.8278389,NA,0.6787757,0.6769174,0.7387666,NA,NA,32795.1568589182,NA,East Asia & Pacific,High income,Not classified
KWT,Kuwait,2006,NA,0.2222222,0.51821,NA,0.4349962,0.4580851,0.4156612,NA,NA,79121.5578882189,NA,Middle East & North Africa,High income,Not classified
LAO,Lao PDR,2006,NA,0,0.436697,NA,0.4191727,0.3702886,0.2515909,NA,NA,3881.53736632657,NA,East Asia & Pacific,Lower middle income,IDA
LBN,Lebanon,2006,NA,0.5555556,0.4107937,NA,0.4372404,0.5992072,0.2666663,NA,NA,13003.680803908,NA,Middle East & North Africa,Lower middle income,IBRD
LBR,Liberia,2006,NA,0,0.4032238,NA,0.6489419,0.7108856,0.2418903,NA,NA,1364.60347323709,NA,Sub-Saharan Africa,Low income,IDA
LBY,Libya,2006,NA,0.1111111,0.3861509,NA,0.3707944,0.3348119,0.1918038,NA,NA,21539.6274538208,NA,Middle East & North Africa,Upper middle income,IBRD
LCA,St. Lucia,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,20550.8837088088,47.1957374440562,Latin America & Caribbean,Upper middle income,Blend
LIE,Liechtenstein,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
LKA,Sri Lanka,2006,0.5092762,0.3333333,0.4929325,NA,0.4224589,0.4673728,0.4431034,NA,NA,7970.66491021045,88.6994841221229,South Asia,Lower middle income,IBRD
LSO,Lesotho,2006,NA,0.2222222,0.4675997,NA,0.524714,0.5906386,0.4006222,NA,NA,2381.02024562073,NA,Sub-Saharan Africa,Lower middle income,IDA
LTU,Lithuania,2006,NA,0.5555556,0.730714,NA,0.5822122,0.6101499,0.7602742,NA,NA,26129.3388315934,20.8698280479245,Europe & Central Asia,High income,Not classified
LUX,Luxembourg,2006,NA,0.5555556,0.8814852,NA,0.623345,NA,0.924758,NA,NA,129597.274947635,NA,Europe & Central Asia,High income,Not classified
LVA,Latvia,2006,NA,0.4444444,0.8013874,NA,0.5281421,0.6260631,0.7403139,NA,NA,26431.8996166417,NA,Europe & Central Asia,High income,Not classified
MAC,"Macao SAR, China",2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,93724.9504784505,NA,East Asia & Pacific,High income,Not classified
MAF,St. Martin (French part),2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
MAR,Morocco,2006,0.2055773,0.1111111,0.4963608,NA,0.6424767,0.5080035,0.4061713,NA,NA,6488.673828125,49.5746100609743,Middle East & North Africa,Lower middle income,IBRD
MCO,Monaco,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Europe & Central Asia,High income,Not classified
MDA,Moldova,2006,NA,0.3333333,0.5297184,NA,0.5275185,0.524241,0.2135049,NA,NA,8577.02858037286,29.1792912365375,Europe & Central Asia,Upper middle income,IBRD
MDG,Madagascar,2006,NA,0.5555556,0.4435385,NA,0.4078944,0.5487551,0.3092126,NA,NA,1692.75470716424,NA,Sub-Saharan Africa,Low income,IDA
MDV,Maldives,2006,NA,0.2222222,0.4427742,NA,0.5195163,0.4925489,0.3120705,NA,NA,16728.0584966439,29.5408843071306,South Asia,Upper middle income,IDA
MEX,Mexico,2006,0.5363438,0.2222222,0.4369203,NA,0.5642438,0.6111386,0.3920063,NA,NA,20965.8256113323,NA,Latin America & Caribbean,Upper middle income,IBRD
MHL,Marshall Islands,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,4075.57643171964,NA,East Asia & Pacific,Upper middle income,IDA
MKD,North Macedonia,2006,NA,0.6666667,0.4975799,NA,0.6067594,0.5933545,0.3782338,NA,NA,14118.3060184313,NA,Europe & Central Asia,Upper middle income,IBRD
MLI,Mali,2006,NA,0.5555556,0.3518834,NA,0.4726956,0.6045465,0.1424708,NA,NA,2118.31479350269,NA,Sub-Saharan Africa,Low income,IDA
MLT,Malta,2006,NA,0.5555556,0.700599,NA,0.5062764,NA,0.642847,NA,NA,33375.1869186172,NA,Middle East & North Africa,High income,Not classified
MMR,Myanmar,2006,NA,0,0.3125797,NA,NA,0.4321908,0.0992725,NA,NA,2669.32700379981,NA,East Asia & Pacific,Lower middle income,IDA
MNE,Montenegro,2006,NA,0.3333333,0.4876242,NA,NA,NA,0.3686278,NA,NA,17703.3572496389,NA,Europe & Central Asia,Upper middle income,IBRD
MNG,Mongolia,2006,0.1944935,0.4444444,0.5489999,NA,0.5420677,0.6874889,0.338181,NA,NA,8043.99678108557,NA,East Asia & Pacific,Lower middle income,IBRD
MNP,Northern Mariana Islands,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
MOZ,Mozambique,2006,NA,0.1111111,0.4533502,NA,0.4849673,0.5820276,0.417519,NA,NA,1041.80471709595,NA,Sub-Saharan Africa,Low income,IDA
MRT,Mauritania,2006,NA,0.3333333,0.2987535,NA,0.4606386,0.5590082,0.2240956,NA,NA,6284.70209595667,NA,Sub-Saharan Africa,Lower middle income,IDA
MUS,Mauritius,2006,NA,0.3333333,0.6050793,NA,0.5043571,0.6404603,0.4445505,NA,NA,15871.3026347781,38.0288957688338,Sub-Saharan Africa,Upper middle income,IBRD
MWI,Malawi,2006,0.4481103,0.6666667,0.4792083,NA,0.5502021,0.5806996,0.3365608,NA,NA,1237.27386520012,NA,Sub-Saharan Africa,Low income,IDA
MYS,Malaysia,2006,NA,0.7777778,0.5187698,NA,0.4329379,0.51623,0.3215788,NA,NA,21444.4857715028,40.5883961366256,East Asia & Pacific,Upper middle income,IBRD
NAM,Namibia,2006,0.5370437,0.4444444,0.6111141,NA,0.500024,0.6201205,0.6462106,NA,NA,9773.29833199798,NA,Sub-Saharan Africa,Upper middle income,IBRD
NCL,New Caledonia,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
NER,Niger,2006,NA,0.3333333,0.6177152,NA,0.6711805,0.5572929,0.3509554,NA,NA,1260.12046671298,NA,Sub-Saharan Africa,Low income,IDA
NGA,Nigeria,2006,0.2179438,0.2222222,0.3411861,NA,0.5330173,0.6406901,0.1219144,NA,NA,4511.63952365517,NA,Sub-Saharan Africa,Lower middle income,Blend
NIC,Nicaragua,2006,0.2215611,0.8888889,0.3613846,NA,0.4218132,0.5758478,0.2932784,NA,NA,5455.30615507295,NA,Latin America & Caribbean,Lower middle income,IDA
NLD,Netherlands,2006,NA,0.2222222,0.8528168,NA,0.6233965,0.6342492,0.8925686,NA,NA,60391.5442701666,NA,Europe & Central Asia,High income,Not classified
NOR,Norway,2006,0.7763361,0.3333333,0.8895106,NA,0.6772972,0.671964,0.935802,NA,NA,85458.5466976444,NA,Europe & Central Asia,High income,Not classified
NPL,Nepal,2006,0.3850198,0.5555556,0.5636989,NA,0.7023472,0.5992429,0.2515104,NA,NA,2641.34799494749,49.6869680346867,South Asia,Lower middle income,IDA
NRU,Nauru,2006,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,7902.50723782185,NA,East Asia & Pacific,High income,IBRD
NZL,New Zealand,2006,0.9260747,0.5555556,0.8106147,NA,0.5940663,0.6632854,0.9201809,NA,NA,41461.7232910271,42.9524894769889,East Asia & Pacific,High income,Not classified
OMN,Oman,2006,NA,0.1111111,0.5816458,NA,0.3614975,NA,0.6363151,NA,NA,42540.4398485334,NA,Middle East & North Africa,High income,Not classified
PAK,Pakistan,2006,0.5524446,0.1111111,0.5117139,NA,0.6103323,0.5756274,0.1869852,NA,NA,4185.86655659206,NA,South Asia,Lower middle income,Blend
PAN,Panama,2006,NA,0.3333333,0.5888094,NA,0.5704343,0.6249804,0.4058943,NA,NA,18190.2741172461,NA,Latin America & Caribbean,High income,IBRD
PER,Peru,2006,0.8246418,0.8888889,0.5441754,NA,0.6242061,0.6559965,0.4437582,NA,NA,9549.6124361264,32.5394575436311,Latin America & Caribbean,Upper middle income,IBRD
PHL,Philippines,2006,0.5522117,0.5555556,0.5840099,NA,0.4932421,0.6110945,0.22015,NA,NA,5578.57225112139,58.7978739921016,East Asia & Pacific,Lower middle income,IBRD
PLW,Palau,2006,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,17561.0500611751,NA,East Asia & Pacific,Upper middle income,IBRD
PNG,Papua New Guinea,2006,0.5562949,0.5555556,0.5748388,NA,0.4491819,NA,0.3275212,NA,NA,3202.48730420277,NA,East Asia & Pacific,Lower middle income,Blend
POL,Poland,2006,0.7894067,0.2222222,0.7714058,NA,0.5890597,0.691295,0.8383782,NA,NA,22921.1975887696,NA,Europe & Central Asia,High income,IBRD
PRI,Puerto Rico,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,42133.9682852719,NA,Latin America & Caribbean,High income,Not classified
PRT,Portugal,2006,NA,0.5555556,0.7207429,NA,0.5881284,0.6597583,0.8372778,NA,NA,36387.536547066,NA,Europe & Central Asia,High income,Not classified
PRY,Paraguay,2006,NA,0.2222222,0.3668868,NA,0.5339112,0.5963624,0.1962546,NA,NA,10672.9933252368,NA,Latin America & Caribbean,Upper middle income,IBRD
PSE,West Bank and Gaza,2006,NA,NA,0.3921575,NA,NA,NA,0.5838278,NA,NA,4714.37331793342,NA,Middle East & North Africa,Lower middle income,Not classified
PYF,French Polynesia,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asia & Pacific,High income,Not classified
QAT,Qatar,2006,NA,0.1111111,0.5048415,NA,0.2616987,0.3066799,0.5330985,NA,NA,115383.744094709,NA,Middle East & North Africa,High income,Not classified
ROU,Romania,2006,0.7119361,NA,0.5407284,NA,0.5537093,0.6498396,0.3007315,NA,NA,22353.4574991802,16.291832889586,Europe & Central Asia,High income,IBRD
RUS,Russian Federation,2006,0.5072046,0.4444444,0.5461777,NA,0.4718527,0.54497,0.2915322,NA,NA,30328.078125,9.89107286046746,Europe & Central Asia,Upper middle income,IBRD
RWA,Rwanda,2006,NA,0.4444444,0.3797221,NA,0.6355191,0.4549601,0.4702819,NA,NA,1445.47560220844,NA,Sub-Saharan Africa,Low income,IDA
SAU,Saudi Arabia,2006,NA,0.2222222,0.527491,NA,0.2713541,0.3270234,0.4224842,NA,NA,50124.5210032995,NA,Middle East & North Africa,High income,Not classified
SDN,Sudan,2006,NA,0.2222222,0.3023168,NA,0.4626772,0.3792328,0.1924988,NA,NA,4299.97412109375,NA,Sub-Saharan Africa,Low income,IDA
SEN,Senegal,2006,NA,0.4444444,0.5655019,NA,0.5490349,0.6318699,0.5823184,NA,NA,3301.03152414193,NA,Sub-Saharan Africa,Lower middle income,IDA
SGP,Singapore,2006,NA,0.4444444,0.854719,NA,0.5446601,0.5170227,0.9760903,NA,NA,86090.4362678176,82.8374805427534,East Asia & Pacific,High income,Not classified
SLB,Solomon Islands,2006,NA,0.2222222,0.522873,NA,0.410843,NA,0.3594961,NA,NA,2340.66045893644,NA,East Asia & Pacific,Lower middle income,IDA
SLE,Sierra Leone,2006,NA,0.1111111,0.4513063,NA,0.5085205,0.6220454,0.2553065,NA,NA,2113.18856511777,NA,Sub-Saharan Africa,Low income,IDA
SLV,El Salvador,2006,0.2991488,0.6666667,0.3546414,NA,0.4069566,0.6288945,0.2429827,NA,NA,8404.24674903143,50.5122222715281,Latin America & Caribbean,Lower middle income,IBRD
SMR,San Marino,2006,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,83781.547393613,47.7656117606838,Europe & Central Asia,High income,Not classified
SOM,Somalia,2006,NA,0,0.1738433,NA,0.5215098,0.5138813,0.0701,NA,NA,857.685859749121,NA,Sub-Saharan Africa,Low income,IDA
SRB,Serbia,2006,NA,0,0.6204317,NA,NA,NA,0.3713731,NA,NA,15727.4765021715,NA,Europe & Central Asia,Upper middle income,IBRD
SSD,South Sudan,2006,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sub-Saharan Africa,Low income,IDA
STP,São Tomé and Príncipe,2006,NA,0.2222222,0.5271637,NA,0.537554,NA,0.5429199,NA,NA,4644.18044669991,NA,Sub-Saharan Africa,Lower middle income,IDA
SUR,Suriname,2006,NA,0.3333333,0.4144137,NA,0.5474439,NA,0.6550424,NA,NA,20113.6707547695,NA,Latin America & Caribbean,Upper middle income,IBRD
SVK,Slovak Republic,2006,NA,0.6666667,0.6713577,NA,0.5243442,0.6192289,0.6237953,NA,NA,25331.835910014,36.6178317792701,Europe & Central Asia,High income,Not classified
SVN,Slovenia,2006,0.8771111,0.6666667,0.7847634,NA,0.5945014,0.6589501,0.6418557,NA,NA,37548.8843826595,NA,Europe & Central Asia,High income,Not classified
SWE,Sweden,2006,0.8164979,0.4444444,0.844929,NA,0.6570414,0.6901397,0.9951892,NA,NA,55381.3956879821,51.7012273240794,Europe & Central Asia,High income,Not classified
SWZ,Eswatini,2006,NA,0.3333333,0.3767835,NA,0.4217897,0.4060703,0.3985317,NA,NA,7591.82935568172,NA,Sub-Saharan Africa,Lower middle income,IBRD
SXM,Sint Maarten (Dutch part),2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Latin America & Caribbean,High income,Not classified
SYC,Seychelles,2006,NA,0.2222222,0.61007,NA,0.5121592,0.5395047,0.5996243,NA,NA,21341.8597526003,NA,Sub-Saharan Africa,High income,IBRD
